clip_name,frame_nr,person_id,nose_x,nose_y,neck_x,neck_y,rshoulder_x,rshoulder_y,relbow_x,relbow_y,rwrist_x,rwrist_y,lshoulder_x,lshoulder_y,lelbow_x,lelbow_y,lwrist_x,lwrist_y,midhip_x,midhip_y,rhip_x,rhip_y,rknee_x,rknee_y,rankle_x,rankle_y,lhip_x,lhip_y,lknee_x,lknee_y,lankle_x,lankle_y,reye_x,reye_y,leye_x,leye_y,rear_x,rear_y,lear_x,lear_y,lbigtoe_x,lbigtoe_y,lsmalltoe_x,lsmalltoe_y,lheal_x,lheal_y,rbigtoe_x,rbigtoe_y,rsmalltoe_x,rsmalltoe_y,rheal_x,rheal_y,nose_v,neck_v,rshoulder_v,relbow_v,rwrist_v,lshoulder_v,lelbow_v,lwrist_v,midhip_v,rhip_v,rknee_v,rankle_v,lhip_v,lknee_v,lankle_v,reye_v,leye_v,rear_v,lear_v,lbigtoe_v,lsmalltoe_v,lheal_v,rbigtoe_v,rsmalltoe_v,rheal_v,label,status
video,234,0,356.961,129.969,341.694,172.613,311.195,169.583,288.38,224.435,337.098,241.211,372.106,174.128,381.274,219.835,375.175,242.701,346.251,277.682,326.459,277.744,335.537,356.899,323.459,433.071,364.54,276.163,366.014,356.927,353.889,419.411,347.827,123.842,362.993,123.858,332.58,126.892,0.0,0.0,361.482,436.178,369.073,433.116,347.797,425.46,349.281,443.741,338.653,446.773,318.825,440.689,0.945751,0.8946919999999999,0.859633,0.9276900000000001,0.868316,0.900593,0.839023,0.7633169999999999,0.799491,0.751199,0.864744,0.8837039999999999,0.754686,0.827608,0.83942,0.939353,0.917551,0.934786,0.0,0.7932049999999999,0.789943,0.647214,0.8462839999999999,0.831112,0.813222,right-turn,
video,235,0,355.422,128.512,343.199,172.633,311.225,171.072,286.898,224.397,335.56,241.201,372.197,174.123,385.817,222.848,376.752,244.173,347.78,277.705,327.997,277.734,335.573,356.89,324.889,433.108,367.579,276.213,364.521,358.403,353.882,419.405,347.727,123.822,361.477,123.825,332.567,126.928,369.151,125.425,361.472,437.673,369.062,434.599,347.774,423.976,349.294,445.243,338.667,448.285,318.843,440.711,0.9383509999999999,0.9038529999999999,0.852375,0.936763,0.893604,0.901145,0.870664,0.7858700000000001,0.7902300000000001,0.7517400000000001,0.868281,0.8744879999999999,0.7551519999999999,0.8368800000000001,0.836758,0.933639,0.921821,0.922572,0.11458000000000002,0.790504,0.781852,0.663511,0.843255,0.814692,0.796763,right-turn,
video,236,0,353.889,129.949,343.222,174.083,311.206,171.097,286.874,224.378,332.573,241.16,373.685,174.143,388.921,222.842,375.176,245.698,347.731,276.219,326.494,276.234,335.559,353.894,326.44,431.518,367.533,276.195,363.023,356.934,352.397,417.853,346.232,123.859,360.0,123.851,332.539,126.981,367.62,126.957,359.948,436.174,367.6,433.112,347.767,422.395,346.238,443.789,335.565,446.771,321.904,437.618,0.927593,0.911604,0.856019,0.935569,0.895882,0.9032700000000001,0.885006,0.829127,0.796215,0.756648,0.873369,0.8469329999999999,0.749695,0.853729,0.840213,0.934314,0.917045,0.916551,0.234096,0.7775909999999999,0.807785,0.666557,0.860209,0.8256979999999999,0.7685529999999999,right-turn,
video,237,0,352.39,129.981,343.241,174.085,311.188,171.093,286.903,224.395,331.04,241.118,375.193,174.145,391.917,221.361,375.217,244.241,346.306,276.229,326.438,277.684,334.104,353.879,329.464,430.023,367.556,276.203,362.998,355.395,352.392,417.877,344.753,123.878,359.959,123.892,331.063,128.443,367.589,128.467,359.949,436.147,367.613,433.089,347.788,422.474,346.226,445.244,334.11,446.775,324.956,436.12,0.920213,0.9179809999999999,0.8626969999999999,0.9348869999999999,0.880556,0.896594,0.889347,0.864572,0.801033,0.765876,0.865628,0.8256859999999999,0.757602,0.8417859999999999,0.84099,0.931511,0.920114,0.901988,0.37859000000000004,0.7786200000000001,0.8167679999999999,0.657334,0.852479,0.8308979999999999,0.766566,right-turn,
video,238,0,350.838,129.997,344.71,174.085,311.201,171.1,288.329,224.401,329.486,239.681,375.247,174.148,393.486,221.33,375.199,244.213,346.292,277.708,326.418,277.725,334.073,353.839,330.979,428.479,367.534,276.231,362.99,353.89,353.871,417.881,344.683,123.902,358.434,125.36,331.052,128.47,367.531,129.95,360.005,436.135,369.061,433.055,347.844,423.914,346.265,445.274,335.571,446.783,326.466,434.57,0.9208989999999999,0.9269069999999999,0.8702409999999999,0.936214,0.8905059999999999,0.8886879999999999,0.90412,0.875649,0.807006,0.7700100000000001,0.8637589999999999,0.830197,0.7657200000000001,0.845066,0.8457169999999999,0.924248,0.9428759999999999,0.9078959999999999,0.7032,0.735263,0.7897639999999999,0.637732,0.8662059999999999,0.8437709999999999,0.785053,right-turn,
video,239,0,349.318,129.974,344.728,174.104,311.191,171.104,288.398,224.421,329.463,241.209,376.73,174.179,394.976,221.322,375.159,244.177,346.28,276.228,324.969,276.239,334.03,352.371,329.537,426.988,367.546,276.201,363.029,353.872,353.863,417.881,343.182,123.876,358.387,125.358,331.048,128.499,366.073,130.019,359.962,436.129,367.604,433.073,347.839,423.917,346.227,445.245,334.101,446.756,326.463,433.1,0.9315549999999999,0.9312729999999999,0.876398,0.935122,0.869657,0.891361,0.92217,0.878927,0.80993,0.7798459999999999,0.8574200000000001,0.821175,0.7726959999999999,0.8363919999999999,0.845703,0.920361,0.9461179999999999,0.896322,0.814985,0.747483,0.798314,0.631971,0.847645,0.8261839999999999,0.762899,right-turn,
video,240,0,347.787,129.93,344.703,174.16,309.73,172.602,291.418,224.402,327.958,245.696,376.722,175.641,396.489,221.395,375.18,244.232,346.241,276.163,324.914,276.179,332.581,350.83,327.962,425.465,366.097,274.704,363.016,352.393,352.38,419.319,341.658,123.833,356.872,123.911,331.013,129.934,364.496,131.469,359.915,434.634,367.564,431.603,347.769,423.952,341.681,442.253,329.532,443.777,326.434,433.039,0.9484809999999999,0.934796,0.885446,0.917322,0.876559,0.898401,0.9238719999999999,0.8903089999999999,0.8203769999999999,0.7934089999999999,0.8668500000000001,0.803608,0.782169,0.8378329999999999,0.839649,0.90949,0.928128,0.8936989999999999,0.8559129999999999,0.820206,0.8618819999999999,0.621019,0.7646259999999999,0.761957,0.7035009999999999,right-turn,
video,241,0,347.749,128.497,344.691,174.173,309.72,172.615,292.927,224.353,324.943,247.203,376.715,175.656,396.481,221.398,375.158,245.678,346.21,274.675,324.887,274.703,332.512,350.811,327.953,425.423,366.055,274.653,363.024,352.34,352.357,419.328,340.168,122.383,355.417,123.888,330.979,129.952,363.04,131.476,358.459,434.617,366.091,431.588,347.747,423.98,338.688,442.235,327.993,443.723,326.464,431.569,0.950469,0.932901,0.890636,0.908473,0.9066639999999999,0.8986379999999999,0.9271729999999999,0.903357,0.830608,0.799541,0.8614919999999999,0.806986,0.785562,0.8403539999999999,0.842889,0.909924,0.924009,0.891362,0.8846379999999999,0.810608,0.8464539999999999,0.620551,0.7660100000000001,0.772206,0.7048500000000001,right-turn,
video,242,0,346.289,129.928,344.698,174.186,309.714,172.625,294.426,222.916,323.448,247.251,376.734,175.674,396.485,222.869,373.664,245.703,346.212,274.675,324.908,274.695,331.035,349.307,327.98,422.453,366.045,274.659,363.012,352.343,352.359,419.323,338.686,123.832,355.355,123.917,330.973,129.978,363.0,131.512,358.443,434.619,366.082,431.598,347.754,423.989,338.619,440.713,326.461,442.19,327.947,430.046,0.948916,0.9357019999999999,0.892052,0.9107400000000001,0.926677,0.902111,0.935151,0.9180809999999999,0.8333649999999999,0.800562,0.855661,0.815332,0.787702,0.840042,0.8403149999999999,0.912802,0.914744,0.8916379999999999,0.9051800000000001,0.818139,0.854838,0.606769,0.731107,0.7594179999999999,0.699226,right-turn,
video,243,0,346.242,129.988,344.685,175.613,309.707,174.086,292.957,222.891,321.886,247.228,376.731,175.678,395.042,222.928,372.176,245.728,346.196,274.674,323.472,274.68,331.057,349.3,327.975,422.413,366.044,274.671,363.002,352.364,352.354,419.363,338.624,123.894,353.872,125.379,329.501,130.002,362.989,131.514,358.441,434.641,366.071,433.035,346.309,425.459,335.569,442.182,324.912,440.7,327.997,428.523,0.9446789999999999,0.9341419999999999,0.891156,0.90651,0.916987,0.897972,0.940538,0.9143500000000001,0.826934,0.794553,0.863292,0.835702,0.783001,0.843725,0.861347,0.9240800000000001,0.9131539999999999,0.884187,0.91344,0.8317819999999999,0.85816,0.68427,0.7973439999999999,0.8053,0.750864,right-turn,
video,244,0,346.224,130.018,344.679,175.621,309.712,174.086,291.466,222.844,320.372,247.249,376.711,175.693,394.953,224.402,370.669,245.695,344.783,274.693,324.899,274.707,330.974,347.826,327.952,419.379,366.017,274.692,361.541,353.839,353.848,419.35,338.6,123.919,353.858,125.41,329.48,131.457,362.972,132.991,356.955,436.095,366.021,433.08,347.78,423.986,334.06,437.683,323.421,436.153,328.017,425.456,0.9347679999999999,0.9347869999999999,0.892714,0.8952869999999999,0.9237400000000001,0.8978959999999999,0.951727,0.911237,0.8281729999999999,0.793179,0.8562639999999999,0.8435969999999999,0.782192,0.854548,0.858394,0.927101,0.913084,0.881864,0.9108539999999999,0.8019339999999999,0.834042,0.6967749999999999,0.7995639999999999,0.827801,0.737061,right-turn,
video,245,0,344.752,131.491,344.673,175.627,309.707,174.1,291.408,222.828,318.804,247.235,376.7,175.69,393.473,224.411,369.08,245.713,346.206,274.689,324.927,274.707,329.503,347.819,326.503,413.274,366.021,274.677,361.545,352.332,353.876,417.865,337.13,125.39,352.357,125.437,329.473,131.473,361.52,132.996,356.955,436.121,366.082,433.105,347.817,423.916,334.113,434.566,323.427,433.073,327.981,419.399,0.9224779999999999,0.9341079999999999,0.8914259999999999,0.894432,0.9072429999999999,0.900886,0.956271,0.9062389999999999,0.8302919999999999,0.7918569999999999,0.856258,0.8486969999999999,0.782022,0.851896,0.852063,0.944391,0.9143469999999999,0.8751519999999999,0.923647,0.795871,0.8398939999999999,0.703658,0.8445309999999999,0.878806,0.719888,right-turn,
video,246,0,344.682,131.52,343.234,175.632,309.685,174.113,291.386,222.852,317.277,247.264,375.24,175.683,393.438,224.437,367.583,245.705,346.191,274.689,324.906,274.71,329.465,347.793,326.506,411.721,364.574,274.677,361.543,352.341,353.876,419.333,335.662,125.442,350.841,126.861,328.02,131.524,361.488,133.006,356.931,436.099,366.057,433.116,347.785,423.957,332.583,431.545,323.377,430.024,327.998,417.863,0.915385,0.935701,0.8898649999999999,0.9000100000000001,0.9099309999999999,0.9035989999999999,0.9557319999999999,0.896369,0.832328,0.798516,0.8584919999999999,0.859606,0.7853249999999999,0.859387,0.8550679999999999,0.958714,0.926002,0.8614959999999999,0.926044,0.800793,0.8457439999999999,0.724511,0.887624,0.8972829999999999,0.7312900000000001,right-turn,
video,247,0,343.211,133.021,343.173,175.645,308.208,174.148,288.403,222.858,315.781,248.721,375.189,175.688,391.912,225.899,364.554,245.725,344.773,276.186,324.908,276.221,327.96,347.825,326.479,410.224,364.545,276.166,361.54,352.312,353.858,419.329,335.618,126.902,349.36,126.932,326.501,131.506,360.018,133.043,356.927,434.611,366.044,433.068,347.747,423.959,331.048,430.005,321.869,427.008,328.005,417.815,0.9098259999999999,0.937094,0.8828079999999999,0.909512,0.9058769999999999,0.907021,0.936345,0.8931509999999999,0.828691,0.7986300000000001,0.8707389999999999,0.872482,0.787045,0.8598129999999999,0.8574769999999999,0.963602,0.9408529999999999,0.8558800000000001,0.913419,0.794725,0.832931,0.761164,0.8770249999999999,0.8800800000000001,0.7157749999999999,right-turn,
video,248,0,343.179,133.006,341.681,175.639,308.176,174.13,288.363,221.382,314.255,247.298,373.71,175.691,390.446,225.938,364.571,245.692,344.765,276.177,324.898,276.212,326.428,350.844,326.473,408.731,364.535,276.165,361.475,352.341,352.387,419.339,335.584,126.884,349.32,126.925,326.442,131.48,359.957,133.024,356.894,434.604,364.566,433.075,346.287,423.96,329.464,428.519,320.342,425.491,329.474,416.301,0.905447,0.932758,0.8800049999999999,0.9073589999999999,0.915126,0.908667,0.9253300000000001,0.8957459999999999,0.830082,0.802354,0.869215,0.874671,0.7843319999999999,0.867706,0.855707,0.953726,0.9434509999999999,0.864115,0.899586,0.790492,0.825388,0.7928989999999999,0.886276,0.8934719999999999,0.69674,right-turn,
video,249,0,341.71,132.993,340.181,175.637,308.138,174.15,286.909,222.879,312.748,248.755,373.651,175.685,390.407,225.874,366.031,244.247,344.764,276.172,324.906,276.215,326.425,347.829,327.944,407.23,364.506,276.157,361.473,350.786,353.844,417.84,335.537,126.885,349.265,126.912,324.97,131.525,359.918,133.011,356.872,434.571,364.546,433.041,347.744,422.453,327.963,426.998,318.869,423.941,330.976,414.777,0.9082239999999999,0.9345600000000001,0.873389,0.920091,0.9263589999999999,0.9117949999999999,0.933118,0.897403,0.8242579999999999,0.803503,0.85682,0.8756079999999999,0.777697,0.870073,0.856023,0.954318,0.954828,0.869047,0.90473,0.806724,0.815569,0.8011039999999999,0.8810549999999999,0.878832,0.704942,right-turn,
video,250,0,341.667,133.041,338.689,175.639,306.652,174.149,286.862,222.908,312.705,248.794,372.174,175.693,390.394,224.433,366.036,244.228,344.74,274.703,323.466,276.182,324.941,347.764,326.51,410.203,363.055,274.699,361.447,349.271,352.382,417.795,334.105,126.897,347.824,126.949,324.887,131.499,358.473,133.032,356.885,433.098,364.531,431.572,347.754,422.39,326.438,426.943,318.813,423.909,330.984,417.815,0.909692,0.933669,0.8723029999999999,0.934851,0.9291400000000001,0.9103049999999999,0.9392229999999999,0.8980349999999999,0.833529,0.8126829999999999,0.867147,0.869645,0.7864209999999999,0.875141,0.861864,0.9602379999999999,0.960077,0.886363,0.897382,0.841594,0.832907,0.827943,0.842734,0.8495809999999999,0.755006,right-turn,
video,251,0,340.193,134.5,338.618,175.651,305.173,175.616,286.813,222.904,311.269,248.781,370.665,175.679,388.946,224.392,366.027,245.689,344.676,274.681,323.416,276.167,323.468,346.305,326.492,410.206,362.971,274.668,360.019,347.822,353.83,416.353,334.076,126.941,347.773,128.397,323.453,132.997,358.408,134.544,356.928,433.125,364.581,431.561,347.762,422.392,326.425,426.945,318.79,423.905,330.98,417.813,0.903407,0.941689,0.8672300000000001,0.940751,0.933233,0.918779,0.940152,0.8965519999999999,0.8293269999999999,0.813561,0.858941,0.871035,0.794812,0.877158,0.854065,0.9630400000000001,0.9730800000000001,0.890098,0.909319,0.833009,0.833932,0.824441,0.819726,0.831483,0.737014,right-turn,
video,252,0,338.656,134.502,337.158,175.646,305.14,175.605,285.337,222.889,311.25,248.77,370.612,175.685,388.943,224.364,367.546,245.732,341.73,274.695,321.93,276.186,323.448,346.258,326.499,410.22,361.468,274.679,359.954,347.83,352.397,416.357,332.58,126.915,347.725,128.396,323.39,131.514,356.956,134.499,356.95,434.559,366.034,431.561,347.766,422.384,324.958,426.96,317.329,423.916,331.001,417.82,0.902223,0.9435859999999999,0.868957,0.942094,0.9336300000000001,0.918866,0.935614,0.8957849999999999,0.8187129999999999,0.810545,0.8579209999999999,0.870637,0.809622,0.886184,0.854394,0.945394,0.960256,0.889834,0.908225,0.842564,0.848509,0.8224279999999999,0.820614,0.832055,0.746946,right-turn,
video,253,0,337.141,134.551,337.125,175.647,305.126,175.622,285.286,222.88,311.282,248.728,370.574,175.675,388.943,222.893,367.569,247.21,340.173,276.177,320.403,276.223,323.435,347.778,326.499,410.19,359.978,276.163,358.469,349.308,353.842,416.33,332.497,126.949,346.242,128.423,321.926,131.524,356.905,134.491,356.941,433.094,366.046,431.529,347.789,422.373,324.947,425.482,317.315,422.46,331.008,417.793,0.911725,0.9460900000000001,0.870641,0.936229,0.9180809999999999,0.915632,0.9259809999999999,0.894149,0.809773,0.796943,0.8634069999999999,0.872956,0.822726,0.8796700000000001,0.8500759999999999,0.9386239999999999,0.9592719999999999,0.877065,0.9103319999999999,0.850135,0.84701,0.8127979999999999,0.817155,0.83584,0.746211,right-turn,
video,254,0,337.142,134.53,337.1,175.642,305.111,175.621,285.271,222.9,312.743,247.199,369.111,175.664,390.389,221.374,369.114,247.25,338.646,274.712,320.314,276.18,323.372,347.792,327.95,410.192,359.91,276.16,358.447,349.263,353.869,414.827,332.492,126.943,346.23,128.417,321.909,131.51,355.431,134.503,356.893,433.04,366.021,431.497,347.825,420.897,326.425,425.463,317.341,422.471,331.035,416.359,0.908759,0.948129,0.8705959999999999,0.935641,0.890079,0.915569,0.90534,0.909119,0.8207249999999999,0.7951300000000001,0.8573900000000001,0.873767,0.831919,0.8867079999999999,0.840212,0.938067,0.958418,0.88797,0.889659,0.8375100000000001,0.834274,0.791329,0.8024859999999999,0.831645,0.746683,right-turn,
video,255,0,337.113,134.539,337.098,175.618,305.105,175.61,283.849,222.92,314.26,244.219,369.105,175.627,390.445,219.849,370.605,247.221,337.176,274.654,318.833,274.682,321.884,346.304,326.483,408.747,358.47,274.662,358.451,347.827,353.876,416.275,331.04,126.965,344.779,128.418,321.892,131.538,355.385,134.495,356.943,433.09,366.09,431.517,347.81,420.916,324.979,425.452,317.332,422.464,330.99,416.342,0.912562,0.947109,0.868818,0.93647,0.870122,0.9142579999999999,0.894612,0.912088,0.816942,0.785204,0.8598129999999999,0.8801549999999999,0.828549,0.8872059999999999,0.8371179999999999,0.938666,0.954595,0.8822979999999999,0.896662,0.831738,0.8457089999999999,0.788346,0.804037,0.829164,0.738084,right-turn,
video,256,0,337.082,134.558,337.109,175.615,305.107,175.617,283.84,222.923,314.233,241.121,369.116,175.615,391.948,218.341,372.109,247.221,337.157,274.651,318.827,274.668,321.869,344.769,326.485,408.696,358.437,274.664,358.454,347.739,355.365,414.786,331.015,126.977,344.75,128.425,321.882,131.54,355.357,133.049,356.946,433.042,367.542,430.062,349.29,420.876,324.985,425.446,317.319,422.468,331.006,416.284,0.916638,0.9467909999999999,0.8694179999999999,0.936994,0.876475,0.913893,0.894914,0.9088189999999999,0.813678,0.7852969999999999,0.8648800000000001,0.889058,0.8257059999999999,0.8900359999999999,0.8322839999999999,0.937106,0.9518869999999999,0.8802289999999999,0.8938889999999999,0.83462,0.851053,0.780515,0.790331,0.822944,0.7351559999999999,right-turn,
video,257,0,335.633,136.01,337.087,175.626,303.643,175.649,285.288,222.909,314.281,238.116,369.096,175.625,393.51,218.273,372.144,247.226,337.151,274.651,318.832,274.676,321.854,344.711,326.474,408.707,358.423,274.66,358.455,346.248,356.931,414.823,330.978,128.402,344.733,128.444,321.86,133.007,355.354,134.501,356.958,433.045,367.589,430.068,350.839,420.918,326.504,423.973,318.801,422.462,331.016,416.289,0.921684,0.9465469999999999,0.871293,0.948467,0.907422,0.913481,0.91046,0.9150969999999999,0.818884,0.795465,0.86665,0.883605,0.8248519999999999,0.882062,0.839379,0.931963,0.945577,0.865053,0.895216,0.8322379999999999,0.863996,0.7514689999999999,0.782141,0.817315,0.719528,right-turn,
video,258,0,335.648,134.567,337.095,175.63,305.091,175.63,285.312,222.922,314.27,236.646,369.111,175.639,394.965,216.829,372.187,247.255,337.129,273.157,318.807,273.177,321.833,343.24,326.47,408.702,358.399,273.17,358.467,346.209,356.956,414.81,331.001,126.982,344.738,128.433,321.873,132.997,353.914,134.495,358.468,433.072,369.092,430.072,350.823,420.899,326.485,423.975,318.801,422.458,331.014,414.828,0.9179539999999999,0.9479369999999999,0.871555,0.953858,0.8956109999999999,0.9170849999999999,0.919241,0.919468,0.814765,0.786445,0.862804,0.8886229999999999,0.815201,0.8813059999999999,0.8389559999999999,0.935786,0.950279,0.8782209999999999,0.895848,0.8265239999999999,0.871765,0.764532,0.799171,0.826197,0.731182,right-turn,
video,259,0,335.648,134.57,337.115,175.64,305.106,175.632,285.384,224.351,315.824,236.633,369.13,175.644,394.979,216.82,372.195,247.261,337.128,274.665,318.808,274.684,321.828,344.697,326.47,408.714,358.404,274.669,358.481,346.238,358.422,414.767,331.003,126.982,344.754,128.447,321.877,133.012,355.369,134.561,358.482,433.052,369.126,430.059,352.318,420.875,327.964,423.971,318.824,422.466,331.018,414.833,0.9196019999999999,0.9463300000000001,0.8738319999999999,0.956136,0.8887689999999999,0.914142,0.9221969999999999,0.903898,0.816832,0.794325,0.863447,0.8829969999999999,0.8200879999999999,0.8827809999999999,0.843843,0.935066,0.949615,0.870443,0.9067259999999999,0.82181,0.868153,0.746294,0.801522,0.827488,0.717322,right-turn,
video,260,0,337.089,134.574,337.155,175.661,305.153,175.651,286.84,224.383,317.293,236.641,370.575,175.664,394.986,216.826,373.633,247.269,337.142,274.67,318.832,274.693,321.857,343.231,326.472,408.699,358.407,274.67,358.497,346.256,358.474,414.78,331.038,128.391,344.78,128.461,321.904,133.023,355.397,136.025,358.489,433.034,369.122,430.058,352.387,420.868,327.945,423.95,318.814,422.447,331.014,414.819,0.9197700000000001,0.9441809999999999,0.8817429999999999,0.953653,0.885578,0.9171039999999999,0.9249989999999999,0.90834,0.819483,0.797778,0.861433,0.88675,0.8216049999999999,0.887836,0.8607039999999999,0.9430339999999999,0.954541,0.8769049999999999,0.917296,0.827189,0.8794400000000001,0.753985,0.8163579999999999,0.837503,0.730669,right-turn,
video,261,0,337.08,136.023,338.629,175.687,306.641,175.644,286.874,224.381,317.356,238.095,370.628,175.72,394.984,218.31,372.185,248.736,337.178,274.653,318.857,274.668,321.891,343.243,326.506,408.709,358.449,274.667,359.936,346.215,358.488,414.764,331.031,128.415,344.781,128.474,321.91,133.058,355.432,136.038,359.943,433.03,369.142,430.052,353.856,420.864,327.959,423.947,318.833,422.441,331.031,416.291,0.9235369999999999,0.9383969999999999,0.8874219999999999,0.942168,0.8850589999999999,0.914943,0.9185939999999999,0.9143,0.817809,0.800132,0.860344,0.8861979999999999,0.8286089999999999,0.8868889999999999,0.863095,0.9403969999999999,0.9526519999999999,0.862394,0.9192,0.821137,0.875767,0.75914,0.813203,0.840922,0.7350409999999999,right-turn,
video,262,0,337.136,136.018,340.124,175.709,308.143,175.658,288.404,224.408,318.812,239.646,372.107,177.163,394.977,219.793,373.633,248.718,338.658,274.659,320.32,274.67,321.885,344.761,327.948,408.726,358.498,274.672,359.983,347.751,358.481,414.812,332.51,128.414,346.244,128.474,323.365,134.521,356.929,136.061,358.484,433.057,369.124,431.509,353.839,420.896,327.947,423.934,318.832,422.434,331.064,416.306,0.918789,0.932066,0.8937689999999999,0.9253859999999999,0.876134,0.918132,0.9139619999999999,0.902893,0.817025,0.798655,0.8572379999999999,0.880725,0.827287,0.871983,0.862356,0.944422,0.96569,0.874478,0.937811,0.8593839999999999,0.8960509999999999,0.74343,0.8110459999999999,0.832289,0.7450519999999999,right-turn,
video,263,0,338.645,136.023,340.191,175.72,308.2,175.654,289.944,224.403,318.859,242.657,372.171,177.184,394.929,219.871,372.212,248.727,340.136,276.154,320.375,276.177,321.937,346.24,328.003,408.729,359.946,276.165,361.473,347.807,358.47,414.828,332.586,128.424,346.307,128.475,323.452,134.532,358.405,136.044,358.447,433.051,369.098,431.513,353.843,420.915,326.5,423.958,318.833,422.444,332.536,416.316,0.913997,0.9291769999999999,0.896898,0.915613,0.879336,0.919331,0.913163,0.9020809999999999,0.823102,0.809448,0.864763,0.8859800000000001,0.829067,0.8765729999999999,0.8723369999999999,0.956295,0.973281,0.857367,0.937674,0.8633329999999999,0.8972200000000001,0.742876,0.8162079999999999,0.8376669999999999,0.761871,right-turn,
video,264,0,340.127,136.059,343.156,177.139,309.697,175.664,294.424,224.386,318.816,245.68,373.684,177.191,393.523,221.386,372.187,247.264,341.722,274.685,321.923,274.691,323.396,344.738,327.994,408.747,361.469,274.708,361.528,347.805,358.469,414.838,334.046,128.444,347.749,128.487,324.948,134.519,358.484,136.026,358.424,433.037,369.085,431.517,352.385,420.934,326.485,423.982,318.815,422.456,332.529,416.341,0.9157559999999999,0.9326200000000001,0.899643,0.914828,0.8849349999999999,0.917238,0.913395,0.9065169999999999,0.826187,0.82508,0.853954,0.881907,0.8035500000000001,0.868568,0.873475,0.957372,0.9691700000000001,0.803093,0.9321389999999999,0.8754400000000001,0.908864,0.728263,0.8239000000000001,0.8471259999999999,0.7558300000000001,right-turn,
video,265,0,340.184,136.072,343.235,177.158,311.183,175.664,295.936,224.422,317.309,247.218,375.206,177.221,394.97,222.925,369.097,250.243,343.25,276.2,323.398,276.191,324.919,346.273,329.502,408.714,362.984,276.237,363.023,347.802,358.491,414.825,334.113,128.458,347.806,128.49,326.503,134.503,359.971,136.029,358.455,433.03,369.113,431.513,353.841,420.921,326.485,423.986,318.825,422.443,332.58,416.301,0.916666,0.9399600000000001,0.899122,0.919485,0.888714,0.9065439999999999,0.928902,0.878593,0.8337,0.8276589999999999,0.8629519999999999,0.8985569999999999,0.7927989999999999,0.838734,0.8763329999999999,0.960221,0.9727979999999999,0.6714209999999999,0.9396289999999999,0.8842949999999999,0.914767,0.7283109999999999,0.846916,0.879853,0.766184,right-turn,
video,266,0,341.726,134.556,344.758,177.137,311.254,175.631,294.499,222.915,318.809,248.815,376.745,177.231,395.014,224.393,369.055,248.73,346.196,276.177,324.893,276.161,326.431,347.815,331.011,408.661,366.036,276.183,364.581,349.296,359.91,416.303,335.615,128.412,349.283,128.42,329.475,133.002,361.474,134.515,358.472,433.052,369.119,431.538,353.846,420.933,326.501,425.462,318.857,422.438,334.06,413.315,0.916856,0.947448,0.896123,0.910971,0.8819629999999999,0.898268,0.9450219999999999,0.876705,0.808288,0.783567,0.8512369999999999,0.905671,0.7635949999999999,0.840201,0.879415,0.963237,0.964437,0.710654,0.9222400000000001,0.877286,0.912041,0.7243919999999999,0.847637,0.886126,0.762062,right-turn,
video,267,0,343.21,134.527,346.259,175.683,312.766,174.177,294.468,221.354,315.79,248.806,378.281,177.18,396.486,224.457,369.077,245.725,347.75,279.217,326.475,277.752,329.468,347.811,329.543,407.148,369.067,277.753,367.542,350.815,359.91,414.832,335.651,126.974,350.79,126.977,329.539,131.483,362.99,133.041,359.923,433.077,369.15,431.544,352.392,420.873,327.95,425.483,320.309,422.44,332.576,411.763,0.92495,0.953521,0.883347,0.8943129999999999,0.8963909999999999,0.899895,0.945774,0.887235,0.790528,0.763085,0.844865,0.8801829999999999,0.7672709999999999,0.847876,0.8782639999999999,0.96403,0.9499059999999999,0.614903,0.905103,0.8662289999999999,0.910083,0.719401,0.872112,0.878892,0.735885,right-turn,
video,268,0,344.732,132.995,347.763,175.599,314.27,174.143,294.477,219.822,315.765,250.263,381.234,175.667,396.497,225.89,366.045,244.186,349.291,277.723,329.477,277.731,332.502,347.759,330.986,405.669,370.591,277.699,367.586,350.863,359.907,416.3,338.614,125.444,352.336,126.919,331.064,129.938,363.053,132.977,359.925,434.556,370.585,431.6,352.369,420.891,327.947,425.49,318.871,422.428,332.555,411.726,0.9202819999999999,0.951548,0.878176,0.8920349999999999,0.892029,0.9043500000000001,0.9504509999999999,0.8629439999999999,0.7929109999999999,0.761027,0.862485,0.862478,0.793806,0.844189,0.877691,0.9387629999999999,0.9300400000000001,0.7485649999999999,0.910543,0.8717400000000001,0.9097759999999999,0.716996,0.869883,0.868741,0.717239,right-turn,
video,269,0,346.285,131.459,349.315,174.145,317.289,174.085,294.439,216.802,311.253,248.749,382.754,175.62,398.003,224.455,369.121,238.15,349.362,274.696,331.029,276.166,332.54,347.756,330.997,402.606,370.613,274.676,369.057,349.339,359.981,414.821,340.196,125.351,355.36,125.436,332.563,128.464,366.04,131.482,359.944,433.107,370.611,431.56,353.895,419.416,327.954,425.425,318.869,420.933,332.578,407.185,0.939086,0.9409879999999999,0.866514,0.893025,0.937734,0.909334,0.938417,0.927396,0.802124,0.782554,0.853204,0.8759239999999999,0.822363,0.852618,0.8711629999999999,0.921465,0.924873,0.857906,0.917132,0.8585929999999999,0.899702,0.726877,0.883821,0.881859,0.7367309999999999,right-turn,
