clip_name,frame_nr,person_id,nose_x,nose_y,neck_x,neck_y,rshoulder_x,rshoulder_y,relbow_x,relbow_y,rwrist_x,rwrist_y,lshoulder_x,lshoulder_y,lelbow_x,lelbow_y,lwrist_x,lwrist_y,midhip_x,midhip_y,rhip_x,rhip_y,rknee_x,rknee_y,rankle_x,rankle_y,lhip_x,lhip_y,lknee_x,lknee_y,lankle_x,lankle_y,reye_x,reye_y,leye_x,leye_y,rear_x,rear_y,lear_x,lear_y,lbigtoe_x,lbigtoe_y,lsmalltoe_x,lsmalltoe_y,lheal_x,lheal_y,rbigtoe_x,rbigtoe_y,rsmalltoe_x,rsmalltoe_y,rheal_x,rheal_y,nose_v,neck_v,rshoulder_v,relbow_v,rwrist_v,lshoulder_v,lelbow_v,lwrist_v,midhip_v,rhip_v,rknee_v,rankle_v,lhip_v,lknee_v,lankle_v,reye_v,leye_v,rear_v,lear_v,lbigtoe_v,lsmalltoe_v,lheal_v,rbigtoe_v,rsmalltoe_v,rheal_v,label,status
1p_Eero_1_05122021_choreo1,1039,0,158.583,309.162,188.622,356.842,146.025,354.418,95.8377,419.666,100.916,407.043,228.877,356.921,289.091,419.622,331.692,474.876,193.729,492.496,173.698,494.885,193.845,597.828,256.473,690.675,211.438,492.485,163.655,600.324,188.612,715.722,153.549,296.605,171.06,296.714,0.0,0.0,198.73,309.039,141.003,743.347,153.58,748.368,196.289,728.347,223.888,713.201,228.807,708.28,271.525,695.687,0.898524,0.8973669999999999,0.8717769999999999,0.763196,0.815851,0.855115,0.8907069999999999,0.895208,0.8080959999999999,0.7804700000000001,0.8076869999999999,0.838071,0.797067,0.7995700000000001,0.84957,0.8630500000000001,0.9087109999999999,0.0,0.885193,0.777963,0.817896,0.766666,0.709614,0.618335,0.772107,suzie-q,
1p_Eero_1_05122021_choreo1,1040,0,156.125,309.246,188.601,359.36,145.969,356.845,93.346,419.661,105.86,399.515,228.844,361.868,289.008,417.157,331.682,472.417,191.369,492.498,173.765,492.526,196.278,600.348,259.046,693.163,211.302,492.496,151.189,595.384,181.163,713.187,151.181,296.707,168.747,301.621,0.0,0.0,196.272,309.104,143.492,743.369,153.687,748.319,191.231,720.808,228.936,713.179,231.487,710.63,271.584,700.754,0.9115019999999999,0.876655,0.852897,0.8053119999999999,0.839031,0.841926,0.8768100000000001,0.918605,0.810631,0.7705029999999999,0.8087289999999999,0.8407779999999999,0.811653,0.856818,0.827322,0.863267,0.8959739999999999,0.0,0.907323,0.775314,0.7682500000000001,0.78988,0.7413069999999999,0.648533,0.785677,suzie-q,
1p_Eero_1_05122021_choreo1,1041,0,153.618,311.618,186.23,359.41,143.589,356.883,90.95,417.103,108.33,394.571,228.787,361.91,286.601,414.695,329.265,472.221,191.354,492.521,176.17,494.872,203.714,605.335,263.991,693.163,211.215,494.871,148.519,595.273,173.657,710.734,151.086,301.643,168.626,304.184,0.0,0.0,193.781,309.161,136.046,740.835,153.586,740.876,188.673,715.832,228.837,713.21,231.386,710.657,271.68,703.169,0.934021,0.86014,0.845742,0.8278829999999999,0.880442,0.8407209999999999,0.859686,0.939676,0.8008139999999999,0.7549739999999999,0.8129909999999999,0.8484029999999999,0.800495,0.8815839999999999,0.858053,0.854683,0.905123,0.0,0.931205,0.733893,0.73187,0.7978000000000001,0.750043,0.675357,0.746505,suzie-q,
1p_Eero_1_05122021_choreo1,1042,0,151.216,311.658,186.13,359.4,143.557,356.862,90.9092,417.131,113.512,389.516,226.331,361.888,279.045,412.233,326.784,469.763,191.336,492.489,176.146,492.489,206.194,605.339,263.994,693.256,208.898,492.521,141.063,592.852,168.698,708.248,150.995,301.712,168.541,306.62,0.0,0.0,191.317,309.205,128.5,735.835,148.475,735.869,178.714,713.367,221.316,713.326,228.779,710.736,274.033,705.751,0.9538679999999999,0.8396819999999999,0.8404849999999999,0.867409,0.8508939999999999,0.824456,0.8592759999999999,0.9109900000000001,0.8086369999999999,0.7635069999999999,0.8262609999999999,0.830978,0.801704,0.8687269999999999,0.881285,0.8659,0.906754,0.0,0.9717039999999999,0.764411,0.740031,0.773852,0.753506,0.714832,0.73777,suzie-q,
1p_Eero_1_05122021_choreo1,1043,0,151.171,311.693,181.192,356.926,141.038,354.436,90.9231,417.11,123.499,384.521,223.83,359.413,274.035,412.206,321.73,469.683,191.214,492.482,173.664,492.47,201.242,600.353,263.99,693.202,208.725,492.525,135.984,592.811,163.609,708.174,148.68,304.141,168.505,306.632,0.0,0.0,191.257,309.233,120.96,733.348,135.99,735.813,171.217,713.314,218.849,713.264,228.791,710.672,274.039,703.246,0.968225,0.834484,0.835934,0.8659159999999999,0.841034,0.811979,0.910875,0.863999,0.8201069999999999,0.7753979999999999,0.811298,0.8411989999999999,0.797137,0.879145,0.825939,0.8748659999999999,0.905354,0.0,0.987298,0.764544,0.770806,0.835795,0.7469800000000001,0.70813,0.74611,suzie-q,
1p_Eero_1_05122021_choreo1,1044,0,151.084,311.631,176.203,354.447,133.536,352.001,93.3127,414.673,128.582,386.885,221.364,356.906,271.469,412.205,311.701,467.317,188.784,492.507,171.188,492.515,198.788,602.81,261.496,693.241,206.257,494.881,133.537,592.843,153.553,705.678,148.586,301.668,166.081,304.201,0.0,0.0,191.186,309.214,110.997,733.419,130.928,735.799,168.541,710.846,221.34,713.255,228.832,710.686,271.647,705.701,0.9745229999999999,0.860942,0.8703200000000001,0.861458,0.8919549999999999,0.817249,0.9579979999999999,0.920433,0.822921,0.7935719999999999,0.8079679999999999,0.833347,0.7793329999999999,0.884977,0.838229,0.866358,0.876251,0.0,0.990726,0.7587389999999999,0.783875,0.817379,0.738715,0.7165119999999999,0.766521,suzie-q,
1p_Eero_1_05122021_choreo1,1045,0,148.677,309.26,173.709,356.848,131.017,354.345,93.4469,414.63,131.107,384.467,218.839,354.457,269.002,412.193,309.17,469.777,188.611,494.884,168.713,494.891,198.731,605.333,258.978,693.246,203.76,494.897,133.533,595.251,148.521,708.269,148.472,299.163,161.144,301.708,0.0,0.0,188.805,309.173,110.846,735.84,128.55,735.927,153.576,715.734,216.362,713.364,226.334,710.768,271.588,705.75,0.970366,0.877389,0.915798,0.8470139999999999,0.875371,0.832538,0.937865,0.9277900000000001,0.815589,0.800191,0.811896,0.8302609999999999,0.773952,0.860918,0.866155,0.863317,0.8563769999999999,0.0,0.986371,0.78429,0.750755,0.776184,0.7282489999999999,0.7166929999999999,0.7567149999999999,suzie-q,
1p_Eero_1_05122021_choreo1,1046,0,148.61,309.215,171.272,356.885,130.925,351.991,93.3689,412.167,135.998,379.42,216.31,356.917,263.99,414.676,306.588,472.328,183.73,494.967,166.15,494.96,196.242,602.86,258.956,693.208,201.239,494.991,136.011,600.36,138.566,710.678,146.069,296.713,158.638,299.205,0.0,0.0,188.752,309.166,108.423,738.348,128.425,740.827,148.509,715.776,211.316,715.802,216.37,713.182,271.593,705.704,0.968857,0.891875,0.93966,0.887667,0.8358679999999999,0.8337669999999999,0.8345400000000001,0.8863749999999999,0.7851579999999999,0.768103,0.8130259999999999,0.829612,0.756645,0.793805,0.8246049999999999,0.8591909999999999,0.846586,0.0,0.976567,0.8097439999999999,0.772444,0.7892100000000001,0.756803,0.709019,0.753594,suzie-q,
1p_Eero_1_05122021_choreo1,1047,0,148.586,309.166,171.139,356.935,128.527,351.987,90.9964,412.089,143.507,374.502,213.824,361.878,254.01,417.146,294.116,472.369,173.724,494.991,156.104,497.412,193.793,602.872,256.552,693.118,193.731,494.97,143.539,600.339,133.476,710.765,146.047,296.633,161.071,299.147,0.0,0.0,188.699,309.172,108.47,738.334,128.471,738.414,136.085,720.756,211.342,715.81,216.379,713.188,271.572,700.703,0.959754,0.898219,0.9329179999999999,0.904204,0.851723,0.8424579999999999,0.8554149999999999,0.8985369999999999,0.78776,0.7510239999999999,0.8219839999999999,0.83281,0.780114,0.78229,0.8515659999999999,0.8700589999999999,0.844132,0.0,0.972395,0.791509,0.7742939999999999,0.725135,0.747188,0.6984309999999999,0.773272,suzie-q,
1p_Eero_1_05122021_choreo1,1048,0,148.521,309.089,168.603,356.922,128.372,351.966,90.9153,412.058,145.959,374.54,208.849,361.938,251.431,424.582,289.11,477.31,171.123,497.435,151.106,499.914,188.822,600.362,254.022,688.174,191.15,494.986,146.061,600.332,133.532,710.821,145.959,294.176,158.609,296.644,0.0,0.0,188.614,309.173,108.471,735.925,128.487,738.412,138.55,720.808,211.284,715.849,213.877,713.207,271.505,693.222,0.9484389999999999,0.894963,0.910883,0.931017,0.8489749999999999,0.8603149999999999,0.91019,0.8925369999999999,0.815031,0.796206,0.843044,0.822923,0.793553,0.7876559999999999,0.8491529999999999,0.877424,0.8493879999999999,0.0,0.9580569999999999,0.816866,0.7894979999999999,0.721151,0.7618600000000001,0.717213,0.7709969999999999,suzie-q,
1p_Eero_1_05122021_choreo1,1049,0,148.526,306.673,166.169,356.86,123.491,351.921,90.7964,412.036,148.465,374.527,208.775,361.881,248.867,427.095,279.052,484.91,168.643,494.939,148.563,497.382,178.733,600.332,251.408,678.145,188.722,494.871,146.085,605.378,133.613,713.196,143.58,291.775,158.618,294.178,0.0,0.0,186.237,309.12,108.459,735.944,128.474,740.859,143.531,720.837,211.387,715.808,216.353,710.837,268.944,688.12,0.933311,0.8774000000000001,0.88697,0.938398,0.878848,0.849286,0.903617,0.831283,0.836117,0.809977,0.790785,0.855992,0.817044,0.812507,0.847293,0.886288,0.861151,0.0,0.936147,0.831155,0.796758,0.743302,0.781605,0.7240449999999999,0.786812,suzie-q,
1p_Eero_1_05122021_choreo1,1050,0,148.544,304.162,161.135,354.337,115.935,351.799,90.75,412.005,150.983,376.97,206.294,359.375,241.423,429.536,271.607,489.759,166.057,492.496,143.506,494.906,166.11,600.294,238.926,670.705,186.265,492.474,148.441,600.286,133.558,713.217,143.588,291.642,158.648,291.761,0.0,0.0,186.136,309.046,108.416,738.331,128.446,740.876,141.03,723.315,216.35,715.813,221.386,713.169,251.621,673.102,0.9161800000000001,0.874062,0.8877339999999999,0.937422,0.888671,0.83838,0.8766619999999999,0.911968,0.8074779999999999,0.771349,0.8173429999999999,0.8714719999999999,0.80505,0.805107,0.8521329999999999,0.923504,0.8804559999999999,0.0,0.911782,0.818557,0.7789189999999999,0.751853,0.772345,0.7241449999999999,0.8487429999999999,suzie-q,
1p_Eero_1_05122021_choreo1,1051,0,148.531,301.654,156.061,351.958,110.943,349.448,90.7728,412.038,151.098,381.995,206.208,359.353,231.49,429.579,266.525,489.774,156.101,494.886,131.127,494.933,148.483,607.781,228.782,665.565,183.666,494.879,148.621,610.308,133.556,713.23,143.499,291.549,158.662,291.675,0.0,0.0,183.676,306.703,108.471,735.891,128.506,738.405,141.01,723.317,223.904,713.191,213.896,708.236,238.942,660.57,0.909056,0.904218,0.917859,0.940415,0.8733909999999999,0.831541,0.9296789999999999,0.889462,0.781956,0.791562,0.787814,0.862119,0.7568429999999999,0.852598,0.854362,0.930565,0.898233,0.0,0.895636,0.837001,0.781145,0.7491249999999999,0.751234,0.730313,0.81105,suzie-q,
1p_Eero_1_05122021_choreo1,1052,0,148.552,299.142,153.592,351.955,110.86,349.434,88.431,412.009,151.126,389.388,201.292,356.896,228.978,429.653,259.008,489.844,151.2,497.382,128.581,497.414,128.515,602.791,211.221,655.608,178.691,497.406,148.559,610.371,135.985,710.824,141.084,289.225,161.073,291.627,130.903,294.158,176.227,306.679,110.811,735.797,128.55,735.9,143.553,720.763,213.812,710.725,206.333,703.249,226.335,653.041,0.914507,0.929483,0.945503,0.9453149999999999,0.910705,0.837749,0.954934,0.867883,0.8072600000000001,0.810881,0.8359679999999999,0.8733829999999999,0.751873,0.875598,0.8461069999999999,0.9279839999999999,0.9013549999999999,0.10852,0.894181,0.845143,0.808605,0.762075,0.7879069999999999,0.750583,0.829961,suzie-q,
1p_Eero_1_05122021_choreo1,1053,0,148.588,296.631,151.231,351.961,108.517,349.438,90.7458,412.021,151.216,389.567,198.77,356.902,228.808,429.654,256.453,489.893,150.991,497.41,125.961,497.414,113.452,605.3,191.15,650.499,176.134,497.42,146.066,610.368,133.602,710.804,141.08,289.17,161.14,291.556,130.905,294.181,176.151,306.672,108.507,735.876,128.549,735.92,143.569,718.277,191.283,703.212,186.152,693.259,206.305,645.511,0.9158179999999999,0.9326289999999999,0.9409900000000001,0.946476,0.926952,0.837177,0.954216,0.889322,0.8083349999999999,0.777782,0.8279329999999999,0.883714,0.756236,0.8471059999999999,0.8513609999999999,0.912774,0.9112359999999999,0.36964199999999997,0.901836,0.812909,0.79471,0.711731,0.838502,0.791048,0.8006409999999999,suzie-q,
1p_Eero_1_05122021_choreo1,1054,0,148.539,294.23,151.133,351.985,108.43,349.451,90.7411,412.086,156.116,391.99,196.245,356.933,226.27,429.76,254.037,489.924,148.521,494.996,118.485,494.982,108.45,610.349,171.116,648.005,171.241,497.443,141.084,612.815,133.526,713.197,138.509,289.153,158.641,291.509,128.53,296.66,173.671,306.662,108.476,735.896,128.5,738.334,141.039,723.257,171.21,690.732,168.543,688.114,188.627,640.452,0.915816,0.938133,0.940534,0.947349,0.889226,0.841881,0.906195,0.9082500000000001,0.808098,0.762385,0.8757809999999999,0.8504959999999999,0.7839039999999999,0.776817,0.8715759999999999,0.900534,0.9057569999999999,0.59087,0.9214819999999999,0.812064,0.802816,0.720977,0.7348739999999999,0.6745059999999999,0.7498969999999999,suzie-q,
1p_Eero_1_05122021_choreo1,1055,0,148.51,294.222,151.043,354.37,108.334,351.764,90.7615,414.599,166.045,396.993,196.221,359.433,218.848,429.721,253.943,489.866,145.968,504.909,111.038,499.955,103.392,610.277,148.571,647.991,171.102,507.429,146.056,615.35,131.033,713.217,135.999,289.158,158.591,289.185,128.44,299.188,173.624,306.608,108.438,735.908,128.435,738.401,133.601,723.29,131.047,683.136,128.473,673.097,168.545,645.475,0.905442,0.926948,0.928082,0.9211389999999999,0.8421339999999999,0.828529,0.889671,0.9140729999999999,0.7639039999999999,0.789107,0.839715,0.7441789999999999,0.7944549999999999,0.7751239999999999,0.8855689999999999,0.898511,0.900469,0.706519,0.916727,0.835776,0.792855,0.730752,0.18090399999999998,0.160886,0.49018399999999995,suzie-q,
1p_Eero_1_05122021_choreo1,1056,0,148.481,296.611,150.981,354.395,108.296,351.759,90.8145,417.132,163.658,407.095,193.784,361.928,213.923,429.665,251.556,487.428,138.553,507.417,110.813,502.469,95.8798,612.806,138.542,650.389,168.717,509.907,146.031,620.364,128.598,710.835,133.564,289.184,156.124,289.18,128.361,299.199,171.283,306.578,108.499,735.905,128.495,738.352,130.982,718.262,130.949,675.572,125.961,670.647,151.139,650.407,0.8984019999999999,0.920337,0.9201189999999999,0.894119,0.8641759999999999,0.845121,0.910628,0.907646,0.765861,0.802877,0.8553200000000001,0.6689579999999999,0.8185209999999999,0.7616649999999999,0.899243,0.909407,0.9095219999999999,0.6998300000000001,0.911619,0.824892,0.816345,0.7419439999999999,0.255969,0.24992499999999998,0.378494,suzie-q,
1p_Eero_1_05122021_choreo1,1057,0,148.452,296.627,148.574,354.464,105.931,351.798,90.7741,422.109,163.602,412.21,191.238,364.427,211.387,429.613,251.495,484.887,136.062,509.891,108.425,507.424,93.4311,612.964,125.948,658.086,168.72,510.003,146.051,627.943,126.012,710.631,133.499,291.518,153.676,289.192,125.963,301.704,171.185,304.217,110.865,738.339,128.561,738.374,125.971,713.225,108.433,690.689,103.394,683.169,133.523,658.011,0.8928809999999999,0.911188,0.916076,0.8972049999999999,0.874108,0.876397,0.918531,0.883635,0.778758,0.8069069999999999,0.85226,0.7550509999999999,0.822488,0.7844439999999999,0.848251,0.927677,0.9244819999999999,0.7979539999999999,0.917817,0.8630700000000001,0.8249839999999999,0.6440819999999999,0.6697200000000001,0.620167,0.517035,suzie-q,
1p_Eero_1_05122021_choreo1,1058,0,148.436,299.116,148.508,356.884,105.907,351.841,88.314,424.638,163.641,427.164,188.812,366.862,211.301,429.735,251.502,479.889,136.085,507.423,108.453,502.478,93.4319,602.857,103.365,670.57,168.712,509.895,148.611,612.978,123.517,708.211,131.148,291.585,153.629,291.515,125.884,304.186,171.158,304.212,110.879,735.813,128.566,735.821,118.419,710.779,88.3574,708.255,75.8135,695.684,108.418,670.556,0.8829469999999999,0.9045909999999999,0.913809,0.8904449999999999,0.846027,0.9018919999999999,0.929264,0.8582289999999999,0.7662300000000001,0.781723,0.7717539999999999,0.817094,0.834395,0.8366389999999999,0.7970149999999999,0.936948,0.934373,0.816712,0.912418,0.830411,0.818101,0.650191,0.7841579999999999,0.734317,0.6665719999999999,suzie-q,
1p_Eero_1_05122021_choreo1,1059,0,148.491,299.169,148.462,359.354,105.856,351.862,85.8571,427.174,153.672,434.636,188.718,369.276,208.804,429.68,254.075,479.817,138.541,509.919,108.497,507.448,103.374,610.33,85.7235,678.115,168.707,510.054,148.601,620.417,111.063,710.817,133.513,291.615,153.647,291.561,123.516,304.192,171.102,306.6,110.936,738.374,128.523,735.87,108.306,713.359,73.3077,713.376,65.712,708.26,85.7894,683.166,0.890169,0.8860279999999999,0.901798,0.908751,0.8683489999999999,0.918006,0.938152,0.820626,0.7865249999999999,0.8104469999999999,0.830166,0.794779,0.855575,0.8227249999999999,0.8533529999999999,0.9306629999999999,0.9328200000000001,0.838731,0.9120849999999999,0.8165709999999999,0.8652949999999999,0.7318509999999999,0.820867,0.814314,0.563124,suzie-q,
1p_Eero_1_05122021_choreo1,1060,0,148.516,299.143,146.111,361.857,105.817,351.91,80.7925,429.724,151.05,449.742,188.619,369.358,208.709,432.117,256.459,472.423,138.553,509.93,110.822,507.456,110.847,610.436,70.7921,693.097,168.675,510.064,148.643,625.442,108.431,713.201,133.555,291.598,153.678,291.572,123.497,304.208,171.101,306.681,110.966,743.39,128.388,735.909,95.8575,715.819,70.7251,728.34,55.7365,718.252,68.3179,695.733,0.8920819999999999,0.868961,0.885018,0.895589,0.921407,0.926256,0.9437909999999999,0.856374,0.790383,0.8115559999999999,0.9134169999999999,0.831611,0.853549,0.836546,0.8991349999999999,0.926106,0.9256559999999999,0.83652,0.917732,0.767716,0.819807,0.716753,0.846443,0.768247,0.5980869999999999,suzie-q,
1p_Eero_1_05122021_choreo1,1061,0,148.57,301.612,146.041,361.907,103.417,351.92,73.3102,432.152,146.076,459.783,186.227,369.413,208.737,432.294,261.462,469.917,141.012,507.47,110.916,507.387,120.98,610.366,68.3208,698.24,168.625,509.915,151.057,620.417,105.914,710.815,133.609,291.632,156.113,291.614,123.509,306.626,171.121,306.696,110.997,745.836,125.889,735.889,90.9498,713.346,78.3364,738.319,65.7504,733.287,60.7132,705.742,0.894679,0.858356,0.873811,0.922692,0.8400449999999999,0.9207719999999999,0.931689,0.868744,0.777628,0.8058489999999999,0.869653,0.849447,0.835777,0.832888,0.8705600000000001,0.913385,0.907875,0.8566400000000001,0.915288,0.788751,0.7907909999999999,0.639802,0.7373449999999999,0.7459500000000001,0.7368629999999999,suzie-q,
1p_Eero_1_05122021_choreo1,1062,0,148.637,301.622,146.021,361.934,105.811,351.918,70.8054,432.121,131.114,469.761,186.149,369.453,208.705,434.686,261.491,469.685,143.494,509.912,111.05,507.481,131.091,607.861,73.3715,700.711,168.632,509.994,151.17,620.371,100.847,710.811,136.055,291.647,158.591,291.624,125.895,306.669,171.159,306.701,113.484,745.922,123.456,735.899,88.3166,718.265,90.9192,743.369,73.2804,735.84,65.7894,708.248,0.89912,0.8546100000000001,0.8811700000000001,0.954133,0.8844059999999999,0.908624,0.909052,0.8576659999999999,0.792169,0.7939649999999999,0.8577089999999999,0.750168,0.845432,0.811608,0.753292,0.9042789999999999,0.8954329999999999,0.877443,0.899875,0.616529,0.624606,0.351719,0.620042,0.599066,0.641025,suzie-q,
1p_Eero_1_05122021_choreo1,1063,0,151.02,301.615,146.02,364.366,105.891,351.908,70.6721,432.201,128.529,474.897,183.72,369.515,208.721,434.763,261.523,459.731,138.535,507.463,110.986,507.382,148.488,605.373,88.2629,708.205,168.515,509.857,151.19,620.439,93.3949,708.207,141.007,291.622,163.562,291.617,125.975,306.682,171.216,306.68,120.957,740.89,123.486,733.335,78.3042,710.705,113.522,743.364,103.351,743.337,70.7833,713.247,0.893281,0.8565100000000001,0.894621,0.965147,0.8949189999999999,0.9004900000000001,0.9101279999999999,0.8225969999999999,0.773165,0.789457,0.852455,0.798626,0.812635,0.755011,0.6737059999999999,0.900094,0.895264,0.895745,0.8735179999999999,0.461103,0.480906,0.197355,0.718916,0.652982,0.681319,suzie-q,
1p_Eero_1_05122021_choreo1,1064,0,151.126,301.624,146.064,364.34,108.311,351.894,68.3287,432.13,118.481,487.408,183.665,369.483,208.724,434.707,258.975,452.344,138.582,507.447,113.398,507.426,151.143,600.312,95.8942,713.275,166.192,507.454,156.109,610.253,108.393,708.172,143.536,291.613,163.669,291.612,128.348,306.628,171.282,306.673,136.039,738.363,133.604,730.891,88.3879,713.257,133.511,748.398,118.444,750.784,85.7684,725.776,0.883471,0.860736,0.9105519999999999,0.970924,0.85167,0.8880800000000001,0.920048,0.869122,0.758173,0.7495839999999999,0.812892,0.775689,0.8067749999999999,0.724352,0.615956,0.9051239999999999,0.910381,0.883335,0.8350289999999999,0.36469,0.37970699999999996,0.18895,0.755707,0.703759,0.7154579999999999,suzie-q,
1p_Eero_1_05122021_choreo1,1065,0,153.611,299.177,146.106,364.343,108.359,351.917,68.3187,432.114,110.964,492.304,183.671,369.461,208.803,434.646,263.957,449.761,138.553,504.919,113.443,504.907,163.613,592.926,93.4197,713.229,166.109,504.941,158.639,602.791,121.006,710.642,146.081,291.591,166.17,291.58,128.435,306.605,173.678,306.67,166.107,735.843,161.137,730.788,103.42,713.291,151.042,745.926,135.996,750.813,78.3273,720.796,0.8596300000000001,0.8726729999999999,0.9134800000000001,0.968749,0.924124,0.888053,0.9337489999999999,0.867533,0.7409709999999999,0.723739,0.805842,0.7897689999999999,0.7678200000000001,0.7278089999999999,0.732536,0.9388409999999999,0.9409200000000001,0.8981619999999999,0.735954,0.7387079999999999,0.6779189999999999,0.167579,0.677407,0.580261,0.7277600000000001,suzie-q,
1p_Eero_1_05122021_choreo1,1066,0,156.139,299.132,148.488,361.92,108.47,351.883,68.3707,429.722,108.332,492.464,183.703,369.428,208.912,432.197,256.494,444.745,143.506,502.42,120.945,499.899,171.244,592.767,145.967,703.247,163.657,504.925,151.041,607.8,88.2984,710.82,148.523,291.57,168.593,291.558,128.597,306.614,173.774,306.656,115.976,735.884,111.028,733.376,70.8218,718.274,188.766,728.346,173.644,730.862,131.064,713.304,0.842401,0.8885839999999999,0.927855,0.965827,0.913843,0.889825,0.961765,0.8301700000000001,0.741366,0.7109179999999999,0.867371,0.775218,0.745273,0.841167,0.8741049999999999,0.961123,0.9574889999999999,0.918272,0.661534,0.647338,0.59528,0.7505069999999999,0.739077,0.733352,0.79969,suzie-q,
1p_Eero_1_05122021_choreo1,1067,0,166.034,299.131,148.567,361.913,110.894,351.906,70.6812,429.675,103.403,492.534,186.129,369.395,211.367,432.156,259.045,434.696,141.075,499.937,123.441,497.415,178.669,590.332,161.089,703.256,158.658,504.894,151.0,605.295,88.197,710.826,150.998,291.577,171.054,291.568,130.982,306.596,181.196,306.603,120.986,740.868,113.401,735.813,68.3081,718.268,206.31,718.274,191.243,725.813,148.638,713.317,0.8580169999999999,0.8984129999999999,0.9236219999999999,0.954633,0.873784,0.8915569999999999,0.948645,0.8291989999999999,0.743275,0.724935,0.832594,0.7616729999999999,0.735138,0.838702,0.852884,0.969009,0.9830549999999999,0.906848,0.43682299999999996,0.650721,0.5852849999999999,0.6985629999999999,0.712459,0.7706700000000001,0.7745369999999999,suzie-q,
1p_Eero_1_05122021_choreo1,1068,0,168.54,299.208,148.673,359.431,111.024,351.897,70.7032,429.613,100.933,494.92,188.599,369.328,213.908,429.711,266.491,429.675,146.059,497.379,128.38,494.879,181.213,592.778,171.147,708.158,163.618,499.964,148.663,607.761,85.7723,713.207,151.157,291.629,171.225,291.591,131.099,306.63,186.164,306.589,123.489,738.36,113.469,733.377,68.1561,720.781,213.812,713.326,203.78,720.798,166.05,713.383,0.887587,0.8972600000000001,0.9089100000000001,0.948753,0.857053,0.9019600000000001,0.931048,0.869937,0.7692169999999999,0.7728659999999999,0.8413849999999999,0.8507589999999999,0.73353,0.8537819999999999,0.8339529999999999,0.9527,0.963202,0.897121,0.319022,0.671385,0.582101,0.6777569999999999,0.805341,0.7731629999999999,0.772494,suzie-q,
1p_Eero_1_05122021_choreo1,1069,0,168.605,304.123,151.144,361.846,118.443,351.954,70.7763,429.561,100.875,499.98,188.681,369.277,218.877,429.623,266.531,419.594,148.515,502.391,128.537,497.436,183.689,592.806,173.674,698.266,166.112,504.932,148.518,610.289,83.3059,713.334,153.544,291.728,171.291,291.634,133.523,306.689,186.23,304.151,125.915,735.883,113.475,733.316,65.7714,725.796,221.393,710.84,208.846,715.83,168.607,710.83,0.901285,0.887909,0.8661789999999999,0.9350529999999999,0.829753,0.9096139999999999,0.906941,0.822807,0.778183,0.768857,0.8464339999999999,0.810643,0.752744,0.865915,0.8090959999999999,0.9267489999999999,0.9507909999999999,0.8880389999999999,0.31068799999999996,0.6902469999999999,0.622777,0.6784629999999999,0.774339,0.848887,0.81464,suzie-q,
1p_Eero_1_05122021_choreo1,1070,0,168.748,304.131,153.601,359.403,125.886,351.963,73.2752,429.626,98.4171,504.888,188.743,366.927,221.352,427.183,266.528,412.039,151.037,504.9,131.069,499.961,178.723,595.256,176.173,708.199,168.681,507.398,148.474,610.408,83.2782,713.366,156.115,291.732,173.762,291.665,136.073,306.649,188.636,304.141,120.984,735.881,111.034,733.293,68.1303,728.267,226.329,713.257,211.248,720.751,168.715,715.731,0.9088600000000001,0.867937,0.8637809999999999,0.9277839999999999,0.837065,0.9036869999999999,0.879083,0.881539,0.7912549999999999,0.773061,0.8192809999999999,0.813476,0.793666,0.870012,0.8025709999999999,0.904048,0.9244629999999999,0.854213,0.200069,0.667661,0.5983339999999999,0.7083200000000001,0.805801,0.856503,0.801759,suzie-q,
1p_Eero_1_05122021_choreo1,1071,0,171.209,306.585,156.141,361.87,128.396,354.376,75.8166,429.635,100.884,507.48,188.831,366.866,226.376,427.05,268.973,404.608,153.589,507.384,136.014,504.947,178.707,595.354,176.191,708.22,171.19,507.483,148.627,610.399,85.7339,713.25,163.569,294.095,181.155,291.706,143.498,306.702,188.799,301.711,123.437,735.923,113.448,733.317,68.1563,725.746,226.324,713.282,211.237,720.778,168.709,715.808,0.905354,0.843905,0.8741500000000001,0.903181,0.878701,0.891417,0.8951359999999999,0.8701439999999999,0.7763789999999999,0.7451019999999999,0.8115479999999999,0.8140729999999999,0.7960849999999999,0.896115,0.8266600000000001,0.889177,0.901377,0.8679359999999999,0.179344,0.638752,0.554103,0.668729,0.819309,0.8564200000000001,0.8008489999999999,suzie-q,
1p_Eero_1_05122021_choreo1,1072,0,173.68,306.581,161.125,359.414,128.55,354.389,83.3437,432.093,103.354,509.925,191.185,364.422,228.823,422.163,261.524,394.606,153.671,504.914,138.543,502.451,186.123,592.909,173.766,708.26,171.241,507.412,153.557,610.325,88.2088,708.222,166.085,294.091,183.734,291.661,145.98,306.727,191.207,301.667,120.959,735.876,113.421,733.287,68.2368,713.282,226.388,713.312,211.293,720.82,168.659,715.811,0.8790979999999999,0.8341149999999999,0.8907879999999999,0.9051300000000001,0.899571,0.883326,0.908806,0.824395,0.7586539999999999,0.727104,0.834828,0.826087,0.7852509999999999,0.847497,0.82647,0.905918,0.9276300000000001,0.8889539999999999,0.153796,0.679593,0.588226,0.689157,0.7999919999999999,0.8345629999999999,0.8023100000000001,suzie-q,
